study,setting,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
precision,4bit,kv_buffer,1024,1,0.9,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0486493151986421,0.0008776667267781,0.0924336988774201,0.0016675667808785,1.9,1.705203394166253,0.5859624067207015
precision,4bit,kv_buffer,1024,1,0.95,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0474018968602154,0.0008551624517325,0.0924336988774201,0.0016675667808785,1.9499999999999988,1.750077167696943,0.5709377296252993
precision,4bit,kv_buffer,1024,2,0.2,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0936957193177625,0.0014831669868365,0.1161826919540255,0.0018391270636772,1.24,1.0090571693758297,1.1285291266010624
precision,4bit,kv_buffer,1024,2,0.25,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.088520146250686,0.0014012396675636,0.1161826919540255,0.0018391270636772,1.3125,1.0680544635530451,1.0661913272269083
precision,4bit,kv_buffer,1024,2,0.3,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0835846704705219,0.0013231129954512,0.1161826919540255,0.0018391270636772,1.39,1.131120536639035,1.006745407903106
precision,4bit,kv_buffer,1024,2,0.35,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0789016583728526,0.001248982725757,0.1161826919540255,0.0018391270636772,1.4725,1.1982553886337974,0.9503403171377368
precision,4bit,kv_buffer,1024,2,0.4,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0744760845859137,0.0011789276049213,0.1161826919540255,0.0018391270636772,1.56,1.269459019537334,0.8970359724264856
precision,4bit,kv_buffer,1024,2,0.45,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0703072265985025,0.0011129361958712,0.1161826919540255,0.0018391270636772,1.6525,1.3447314293496435,0.8468236713980741
precision,4bit,kv_buffer,1024,2,0.5,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0663901096880145,0.0010509297506727,0.1161826919540255,0.0018391270636772,1.75,1.4240726180707268,0.7996434954201814
precision,4bit,kv_buffer,1024,2,0.55,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0627167028091905,0.0009927811409863,0.1161826919540255,0.0018391270636772,1.8525,1.507482585700584,0.7553987136223035
precision,4bit,kv_buffer,1024,2,0.6,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.059276883650013,0.0009383301345292,0.1161826919540255,0.0018391270636772,1.96,1.5949613322392142,0.7139674066251619
precision,4bit,kv_buffer,1024,2,0.65,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0560591999778168,0.0008873954468889,0.1161826919540255,0.0018391270636772,2.0725,1.6865088576866183,0.675211636663603
precision,4bit,kv_buffer,1024,2,0.7,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0530514575132536,0.0008397840473412,0.1161826919540255,0.0018391270636772,2.19,1.7821251620427956,0.6389845283037979
precision,4bit,kv_buffer,1024,2,0.75,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0502411640882272,0.0007952981896982,0.1161826919540255,0.0018391270636772,2.3125,1.8818102453077463,0.6051356181558128
precision,4bit,kv_buffer,1024,2,0.8,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0476158573582071,0.0007537405998677,0.1161826919540255,0.0018391270636772,2.44,1.9855641074814707,0.5735148020431629
precision,4bit,kv_buffer,1024,2,0.85,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0451633399238194,0.0007149181977365,0.1161826919540255,0.0018391270636772,2.5725,2.093386748563969,0.5439751669525043
precision,4bit,kv_buffer,1024,2,0.9,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0428718420494559,0.0006786446729436,0.1161826919540255,0.0018391270636772,2.7099999999999995,2.2052781685552394,0.5163749509170914
precision,4bit,kv_buffer,1024,2,0.95,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0407301286429537,0.0006447421783268,0.1161826919540255,0.0018391270636772,2.8525,2.321238367455285,0.4905788315461236
precision,4bit,kv_buffer,1024,4,0.2,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.1092565013425458,0.0017463747850222,0.1365269240776453,0.0021822699313638,1.2496,0.8569754294922701,1.3159527984136676
precision,4bit,kv_buffer,1024,4,0.25,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.1024952861110768,0.0016383023531646,0.1365269240776453,0.0021822699313638,1.33203125,0.91350676421725,1.2345165452369973
precision,4bit,kv_buffer,1024,4,0.3,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0958016448513404,0.0015313100353405,0.1365269240776453,0.0021822699313638,1.4251,0.9773332943097264,1.1538941947215768
