study,setting,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
verify_fanout,vf8,hier,1024,8,0.9,gpt3_6.7b,gpt3_175b,8,0.1658476517208149,0.0029931321555025,0.0573572436660867,0.0009367586665488,0.3513587227727928,0.0057383916587951,6.12579511,3.19520092248478,0.3458429653417159
verify_fanout,vf8,hier,1024,8,0.95,gpt3_6.7b,gpt3_175b,8,0.1658476517208149,0.0029931321555025,0.0475129360187228,0.0007759814060771,0.3513587227727928,0.0057383916587951,7.395011805507812,3.857221490182096,0.2864854312119252
verify_fanout,vf8,hier,2048,1,0.2,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1561383417442005,0.0028254543030252,0.1873660100930406,0.0033905451636302,1.2,1.074078334599443,0.9294026153430648
verify_fanout,vf8,hier,2048,1,0.25,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1498928080744324,0.0027124361309041,0.1873660100930406,0.0033905451636302,1.25,1.1188315985410864,0.8922265107293421
verify_fanout,vf8,hier,2048,1,0.3,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1441277000715697,0.0026081116643309,0.1873660100930406,0.0033905451636302,1.3,1.16358486248273,0.8579101064705212
verify_fanout,vf8,hier,2048,1,0.35,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.138789637105956,0.0025115149360224,0.1873660100930406,0.0033905451636302,1.35,1.208338126424373,0.826135658082724
verify_fanout,vf8,hier,2048,1,0.4,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1338328643521718,0.0024218179740216,0.1873660100930406,0.0033905451636302,1.4,1.2530913903660166,0.7966308131511983
verify_fanout,vf8,hier,2048,1,0.45,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1292179379952004,0.0023383070094001,0.1873660100930406,0.0033905451636302,1.45,1.29784465430766,0.7691607851115019
verify_fanout,vf8,hier,2048,1,0.5,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1249106733953604,0.0022603634424201,0.1873660100930406,0.0033905451636302,1.5,1.3425979182493035,0.7435220922744518
verify_fanout,vf8,hier,2048,1,0.55,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1208812968342197,0.0021874484926646,0.1873660100930406,0.0033905451636302,1.5500000000000005,1.3873511821909472,0.7195375086526951
verify_fanout,vf8,hier,2048,1,0.6,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1171037563081503,0.0021190907272689,0.1873660100930406,0.0033905451636302,1.6,1.4321044461325905,0.6970519615072985
verify_fanout,vf8,hier,2048,1,0.65,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1135551576321458,0.0020548758567456,0.1873660100930406,0.0033905451636302,1.65,1.476857710074234,0.6759291747949562
verify_fanout,vf8,hier,2048,1,0.7,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1102153000547297,0.0019944383315472,0.1873660100930406,0.0033905451636302,1.6999999999999995,1.521610974015877,0.6560489049480457
verify_fanout,vf8,hier,2048,1,0.75,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1070662914817374,0.0019374543792172,0.1873660100930406,0.0033905451636302,1.75,1.5663642379575209,0.6373046505209586
verify_fanout,vf8,hier,2048,1,0.8,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.104092227829467,0.0018836362020168,0.1873660100930406,0.0033905451636302,1.7999999999999998,1.611117501899164,0.6196017435620432
verify_fanout,vf8,hier,2048,1,0.85,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1012789243746165,0.0018327271154758,0.1873660100930406,0.0033905451636302,1.8500000000000003,1.655870765840808,0.6028557504927986
verify_fanout,vf8,hier,2048,1,0.9,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0986136895226529,0.0017844974545422,0.1873660100930406,0.0033905451636302,1.9,1.7006240297824513,0.5869911254798303
verify_fanout,vf8,hier,2048,1,0.95,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0960851333810465,0.0017387411095539,0.1873660100930406,0.0033905451636302,1.9499999999999988,1.7453772937240937,0.5719400709803478
verify_fanout,vf8,hier,2048,2,0.2,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1896002369067497,0.0030226536725517,0.2351042937643696,0.0037480905539641,1.24,1.004004950960245,1.1285822180658778
verify_fanout,vf8,hier,2048,2,0.25,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1791270809633292,0.0028556880411155,0.2351042937643696,0.0037480905539641,1.3125,1.0627068533349364,1.066241486020334
verify_fanout,vf8,hier,2048,2,0.3,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1691397796865968,0.0026964680244346,0.2351042937643696,0.0037480905539641,1.39,1.125457162769952,1.0067927700731572
verify_fanout,vf8,hier,2048,2,0.35,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1596633573951576,0.0025453925663593,0.2351042937643696,0.0037480905539641,1.4725,1.1922558792652906,0.9503850257396866
verify_fanout,vf8,hier,2048,2,0.4,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1507078806181856,0.002402622149977,0.2351042937643696,0.0037480905539641,1.56,1.2631030028209531,0.8970781733344156
verify_fanout,vf8,hier,2048,2,0.45,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1422718873006775,0.0022681334668467,0.2351042937643696,0.0037480905539641,1.6525,1.3379985334369389,0.8468635100766647
verify_fanout,vf8,hier,2048,2,0.5,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1343453107224969,0.0021417660308366,0.2351042937643696,0.0037480905539641,1.75,1.4169424711132486,0.7996811145152506
verify_fanout,vf8,hier,2048,2,0.55,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1269118994679458,0.0020232607578754,0.2351042937643696,0.0037480905539641,1.8525,1.4999348158498818,0.7554342512289816
verify_fanout,vf8,hier,2048,2,0.6,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1199511702879436,0.0019122910989613,0.2351042937643696,0.0037480905539641,1.96,1.5869755676468382,0.7140009951029023
verify_fanout,vf8,hier,2048,2,0.65,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1134399487403472,0.0018084876014302,0.2351042937643696,0.0037480905539641,2.0725,1.6780647265041189,0.6752434018825999
verify_fanout,vf8,hier,2048,2,0.7,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1073535587965158,0.0017114568739562,0.2351042937643696,0.0037480905539641,2.19,1.7732022924217226,0.6390145892245154
verify_fanout,vf8,hier,2048,2,0.75,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1016667216278355,0.0016207959152277,0.2351042937643696,0.0037480905539641,2.3125,1.87238826539965,0.6051640866601896
verify_fanout,vf8,hier,2048,2,0.8,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0963542187558892,0.0015361026860508,0.2351042937643696,0.0037480905539641,2.44,1.975622645437901,0.5735417829515117
verify_fanout,vf8,hier,2048,2,0.85,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0913913678384332,0.0014569836944467,0.2351042937643696,0.0037480905539641,2.5725,2.082905432536476,0.5440007581736398
verify_fanout,vf8,hier,2048,2,0.9,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0867543519425718,0.0013830592450052,0.2351042937643696,0.0037480905539641,2.7099999999999995,2.194236626695373,0.51639924369066
verify_fanout,vf8,hier,2048,2,0.95,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0824204360260717,0.0013139668900838,0.2351042937643696,0.0037480905539641,2.8525,2.309616227914595,0.4906019107455525
verify_fanout,vf8,hier,2048,4,0.2,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.221192940060188,0.003571723444902,0.2764026978992109,0.0044632256167496,1.2496,0.8496624386223602,1.316635585410246
verify_fanout,vf8,hier,2048,4,0.25,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2075046646985278,0.0033506913721052,0.2764026978992109,0.0044632256167496,1.33203125,0.9057113637933664,1.2351570787311812
verify_fanout,vf8,hier,2048,4,0.3,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1939531947927941,0.0031318683718683,0.2764026978992109,0.0044632256167496,1.4251,0.9689932308584552,1.1544928970097843
verify_fanout,vf8,hier,2048,4,0.35,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1806103530732691,0.0029164142051202,0.2764026978992109,0.0044632256167496,1.53038125,1.0405789571838475,1.0750705600507349
verify_fanout,vf8,hier,2048,4,0.4,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1675574065829358,0.0027056411352749,0.2764026978992109,0.0044632256167496,1.6496,1.1216414522658813,0.997373804272941
verify_fanout,vf8,hier,2048,4,0.45,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1548794452070762,0.0025009231552734,0.2764026978992109,0.0044632256167496,1.78463125,1.2134556177310107,0.9219091212981078
verify_fanout,vf8,hier,2048,4,0.5,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1426594569802379,0.0023036003183223,0.2764026978992109,0.0044632256167496,1.9375,1.3173983473358055,0.849170491627687
verify_fanout,vf8,hier,2048,4,0.55,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1309728741663199,0.0021148906704651,0.2764026978992109,0.0044632256167496,2.11038125,1.4349485269669533,0.7796069205640656
verify_fanout,vf8,hier,2048,4,0.6,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1198831965211706,0.0019358195770079,0.2764026978992109,0.0044632256167496,2.3056,1.567687034641256,0.7135963859857058
verify_fanout,vf8,hier,2048,4,0.65,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.109439055245777,0.0017671723125652,0.2764026978992109,0.0044632256167496,2.52563125,1.7172967405056336,0.651428361732792
verify_fanout,vf8,hier,2048,4,0.7,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0996728202730557,0.0016094715721573,0.2764026978992109,0.0044632256167496,2.7731,1.8855625068371211,0.5932955275787543
verify_fanout,vf8,hier,2048,4,0.75,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.090600628248653,0.0014629779230318,0.2764026978992109,0.0044632256167496,3.05078125,2.0743711880428712,0.5392939357840368
verify_fanout,vf8,hier,2048,4,0.8,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.082223553634939,0.0013277087151206,0.2764026978992109,0.0044632256167496,3.3616,2.285711630660152,0.4894299820111386
verify_fanout,vf8,hier,2048,4,0.85,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0745295714960097,0.0012034697752033,0.2764026978992109,0.0044632256167496,3.70863125,2.521674673356348,0.4436320886657695
verify_fanout,vf8,hier,2048,4,0.9,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0674959580716492,0.0010898941702887,0.2764026978992109,0.0044632256167496,4.0951,2.7844531469289597,0.4017649941463317
verify_fanout,vf8,hier,2048,4,0.95,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0610918228651069,0.0009864830946219,0.2764026978992109,0.0044632256167496,4.52438125,3.076341874305604,0.3636448249202348
verify_fanout,vf8,hier,2048,6,0.2,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2601671034775769,0.0041457211218232,0.3252047166733154,0.0051820850707411,1.249984,0.7320220446824135,1.5486265813840112
verify_fanout,vf8,hier,2048,6,0.25,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.243918425104175,0.0038868010345643,0.3252047166733154,0.0051820850707411,1.333251953125,0.7807858507015961,1.451907453926845
verify_fanout,vf8,hier,2048,6,0.3,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2276930981518866,0.0036282530484604,0.3252047166733154,0.0051820850707411,1.4282590000000002,0.8364243650447202,1.3553273241790962
verify_fanout,vf8,hier,2048,6,0.35,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2115191557752368,0.0033705238673389,0.3252047166733154,0.0051820850707411,1.5374717031249998,0.9003820687008115,1.2590530575425691
verify_fanout,vf8,hier,2048,6,0.4,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1954430438870938,0.0031143535993819,0.3252047166733154,0.0051820850707411,1.663936,0.9744427392196032,1.1633611200819691
verify_fanout,vf8,hier,2048,6,0.45,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1795334558529858,0.002860836862366,0.3252047166733154,0.0051820850707411,1.811387828125,1.0607942354917332,1.0686604042760135
verify_fanout,vf8,hier,2048,6,0.5,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1638826918668676,0.0026114444450978,0.3252047166733154,0.0051820850707411,1.984375,1.162099870811678,0.9755003206070988
verify_fanout,vf8,hier,2048,6,0.55,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1486045302311077,0.0023679893866013,0.3252047166733154,0.0051820850707411,2.188390328125,1.2815763742234143,0.8845581265035376
verify_fanout,vf8,hier,2048,6,0.6,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1338282203381852,0.0021325312552432,0.3252047166733154,0.0051820850707411,2.430016,1.423078440148818,0.7966031699810667
verify_fanout,vf8,hier,2048,6,0.65,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.119689082415885,0.0019072263571783,0.3252047166733154,0.0051820850707411,2.7170792031250004,1.5911898662987891,0.7124409352801838
verify_fanout,vf8,hier,2048,6,0.7,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1063170840358045,0.0016941457048426,0.3252047166733154,0.0051820850707411,3.058819,1.7913212798671143,0.6328450453278577
verify_fanout,vf8,hier,2048,6,0.75,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0938253517992463,0.0014950919525079,0.3252047166733154,0.0051820850707411,3.466064453125,2.029814452007061,0.5584888783471508
verify_fanout,vf8,hier,2048,6,0.8,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0823006381176293,0.0013114474859547,0.3252047166733154,0.0051820850707411,3.951424,2.3140532005906964,0.4898888220309214
verify_fanout,vf8,hier,2048,6,0.85,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0717972659732592,0.0011440779332047,0.3252047166733154,0.0051820850707411,4.529486078124999,2.652580881250951,0.4273682301516263
verify_fanout,vf8,hier,2048,6,0.9,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0623352087946794,0.0009933015676428,0.3252047166733154,0.0051820850707411,5.217031,3.055224466706403,0.371045993152947
verify_fanout,vf8,hier,2048,6,0.95,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0539020423244601,0.0008589204107166,0.3252047166733154,0.0051820850707411,6.033254078125,3.533225214368802,0.3208481565069944
verify_fanout,vf8,hier,2048,8,0.2,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2879291914065574,0.0047178732523391,0.3599113049835142,0.005897338545985,1.24999936,0.6432473044449599,1.71387847813369
verify_fanout,vf8,hier,2048,8,0.25,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.269934508456067,0.004423020781974,0.3599113049835142,0.005897338545985,1.3333282470703125,0.6861281919922759,1.6067663799159806
verify_fanout,vf8,hier,2048,8,0.3,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.251942872480019,0.0041282182379091,0.3599113049835142,0.005897338545985,1.42854331,0.7351256831366544,1.4996724186016357
verify_fanout,vf8,hier,2048,8,0.35,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2339607880082153,0.0038335722003316,0.3599113049835142,0.005897338545985,1.5383402836328124,0.7916269979257443,1.3926353119517243
verify_fanout,vf8,hier,2048,8,0.4,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.2160034069872298,0.0035393309419614,0.3599113049835142,0.005897338545985,1.66622976,0.8574386803733824,1.2857452508739768
verify_fanout,vf8,hier,2048,8,0.45,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1981011170214561,0.0032459923798916,0.3599113049835142,0.005897338545985,1.8168060351953124,0.9349249465525484,1.179183115469218
verify_fanout,vf8,hier,2048,8,0.5,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1803078161952635,0.0029544396629592,0.3599113049835142,0.005897338545985,1.99609375,1.0271860652048108,1.073269730334503
verify_fanout,vf8,hier,2048,8,0.55,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1627094237857838,0.0026660806243106,0.3599113049835142,0.005897338545985,2.2119880742578126,1.1382848757864452,0.9685165239888136
verify_fanout,vf8,hier,2048,8,0.6,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1454301225577858,0.0023829500647295,0.3599113049835142,0.005897338545985,2.47480576,1.2735303593634324,0.8656626856989723
verify_fanout,vf8,hier,2048,8,0.65,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1286331962939291,0.0021077234760164,0.3599113049835142,0.005897338545985,2.7979659633203124,1.4398279882595597,0.7656801508202011
verify_fanout,vf8,hier,2048,8,0.7,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.1125137261835717,0.0018435973674268,0.3599113049835142,0.005897338545985,3.19882131,1.6461073908538606,0.6697301265586749
verify_fanout,vf8,hier,2048,8,0.75,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0972822321255772,0.0015940212196999,0.3599113049835142,0.005897338545985,3.699661254882813,1.903838678415665,0.5790657179646966
verify_fanout,vf8,hier,2048,8,0.8,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0831412969803831,0.0013623144609699,0.3599113049835142,0.005897338545985,4.32891136,2.2276495913575234,0.4948927854195855
verify_fanout,vf8,hier,2048,8,0.85,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0702601332582551,0.0011512497283988,0.3599113049835142,0.005897338545985,5.1225536914453125,2.636056432778315,0.4182185546171268
verify_fanout,vf8,hier,2048,8,0.9,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0587534023780815,0.0009627058104437,0.3599113049835142,0.005897338545985,6.12579511,3.1523225676608484,0.349725539675271
verify_fanout,vf8,hier,2048,8,0.95,gpt3_6.7b,gpt3_175b,8,0.167998603798383,0.0030347592522801,0.0486694699683172,0.0007974752037032,0.3599113049835142,0.005897338545985,7.395011805507812,3.805459076580292,0.2897016336321821
verify_fanout,vf8,hier,4096,1,0.2,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1594267971102728,0.002917958978151,0.1913121565323274,0.0035015507737812,1.2,1.0685597308520436,0.9329507323524536
verify_fanout,vf8,hier,4096,1,0.25,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1530497252258619,0.0028012406190249,0.1913121565323274,0.0035015507737812,1.25,1.1130830529708788,0.8956327030583553
verify_fanout,vf8,hier,4096,1,0.3,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1471631973325595,0.0026935005952163,0.1913121565323274,0.0035015507737812,1.3,1.157606375089714,0.8611852914022647
verify_fanout,vf8,hier,4096,1,0.35,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1417127085424647,0.002593741313912,0.1913121565323274,0.0035015507737812,1.35,1.2021296972085491,0.8292895398688473
verify_fanout,vf8,hier,4096,1,0.4,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1366515403802339,0.002501107695558,0.1913121565323274,0.0035015507737812,1.4,1.246653019327384,0.799672056302103
verify_fanout,vf8,hier,4096,1,0.45,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1319394182981568,0.0024148626026077,0.1913121565323274,0.0035015507737812,1.45,1.2911763414462196,0.772097157808927
verify_fanout,vf8,hier,4096,1,0.5,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1275414376882182,0.0023343671825208,0.1913121565323274,0.0035015507737812,1.5,1.3356996635650549,0.7463605858819627
verify_fanout,vf8,hier,4096,1,0.55,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1234271977627918,0.0022590650153427,0.1913121565323274,0.0035015507737812,1.5500000000000005,1.38022298568389,0.7222844379502864
verify_fanout,vf8,hier,4096,1,0.6,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1195700978327046,0.0021884692336132,0.1913121565323274,0.0035015507737812,1.6,1.424746307802725,0.6997130492643401
verify_fanout,vf8,hier,4096,1,0.65,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1159467615347439,0.0021221519841098,0.1913121565323274,0.0035015507737812,1.65,1.46926962992156,0.6785096235290571
verify_fanout,vf8,hier,4096,1,0.7,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1125365626660749,0.002059735749283,0.1913121565323274,0.0035015507737812,1.6999999999999995,1.513792952040395,0.6585534581311437
verify_fanout,vf8,hier,4096,1,0.75,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1093212323041871,0.0020008861564464,0.1913121565323274,0.0035015507737812,1.75,1.5583162741592305,0.6397376450416824
verify_fanout,vf8,hier,4096,1,0.8,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1062845314068485,0.001945305985434,0.1913121565323274,0.0035015507737812,1.7999999999999998,1.6028395962780655,0.6219671549016357
verify_fanout,vf8,hier,4096,1,0.85,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1034119765039607,0.0018927301479898,0.1913121565323274,0.0035015507737812,1.8500000000000003,1.647362918396901,0.605157231796186
verify_fanout,vf8,hier,4096,1,0.9,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1006906087012249,0.0018429214598848,0.1913121565323274,0.0035015507737812,1.9,1.691886240515736,0.58923204148576
verify_fanout,vf8,hier,4096,1,0.95,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0981087982217064,0.0017956670634775,0.1913121565323274,0.0035015507737812,1.9499999999999988,1.73640956263457,0.5741235276015102
verify_fanout,vf8,hier,4096,2,0.2,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1949326175753085,0.0031355874181069,0.2417164457933825,0.0038881283984526,1.24,0.9943953220136258,1.1407274788345247
verify_fanout,vf8,hier,4096,2,0.25,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1841649110806724,0.0029623835416782,0.2417164457933825,0.0038881283984526,1.3125,1.0525353710829708,1.077715865717951
verify_fanout,vf8,hier,4096,2,0.3,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1738967235923615,0.0027972146751457,0.2417164457933825,0.0038881283984526,1.39,1.1146850787088225,1.0176273911905112
verify_fanout,vf8,hier,4096,2,0.35,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1641537832213124,0.0026404946678795,0.2417164457933825,0.0038881283984526,1.4725,1.1808444448911806,0.9606126137553892
verify_fanout,vf8,hier,4096,2,0.4,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1549464396111426,0.0024923899990081,0.2417164457933825,0.0038881283984526,1.56,1.2510134696300454,0.906732098560776
verify_fanout,vf8,hier,4096,2,0.45,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1462731895875235,0.00235287648923,0.2417164457933825,0.0038881283984526,1.6525,1.3251921529254165,0.8559770491708385
verify_fanout,vf8,hier,4096,2,0.5,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1381236833105043,0.0022217876562586,0.2417164457933825,0.0038881283984526,1.75,1.4033804947772943,0.8082868992884633
verify_fanout,vf8,hier,4096,2,0.55,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1304812123041201,0.0020988547360068,0.2417164457933825,0.0038881283984526,1.8525,1.485578495185679,0.7635638724722325
verify_fanout,vf8,hier,4096,2,0.6,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1233247172415217,0.0019837389788023,0.2417164457933825,0.0038881283984526,1.96,1.5717861541505698,0.7216847315075565
verify_fanout,vf8,hier,4096,2,0.65,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1166303719147804,0.0018760571283245,0.2417164457933825,0.0038881283984526,2.0725,1.6620034716719674,0.6825100476500895
verify_fanout,vf8,hier,4096,2,0.7,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1103728062983482,0.0017754010951838,0.2417164457933825,0.0038881283984526,2.19,1.7562304477498714,0.645891357878909
verify_fanout,vf8,hier,4096,2,0.75,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.1045260306133546,0.0016813528209524,0.2417164457933825,0.0038881283984526,2.3125,1.854467082384282,0.6116765724345128
verify_fanout,vf8,hier,4096,2,0.8,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0990641171284354,0.0015934952452674,0.2417164457933825,0.0038881283984526,2.44,1.9567133755751989,0.5797139646536109
verify_fanout,vf8,hier,4096,2,0.85,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0939616893268736,0.0015114201743256,0.2417164457933825,0.0038881283984526,2.5725,2.062969327322623,0.5498550335295668
verify_fanout,vf8,hier,4096,2,0.9,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0891942604403625,0.0014347337263662,0.2417164457933825,0.0038881283984526,2.7099999999999995,2.1732349376265527,0.521956484780373
verify_fanout,vf8,hier,4096,2,0.95,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.0847384560187143,0.0013630599118151,0.2417164457933825,0.0038881283984526,2.8525,2.287510206486989,0.4958815333058057
verify_fanout,vf8,hier,4096,4,0.2,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.228577391345701,0.0037361230278915,0.285630308225588,0.0046686593356533,1.2496,0.834558561656887,1.3376135538097944
verify_fanout,vf8,hier,4096,4,0.25,gpt3_6.7b,gpt3_175b,8,0.1708844760840425,0.0031180134603303,0.2144321375535206,0.0035049172725139,0.285630308225588,0.0046686593356533,1.33203125,0.8896111428313263,1.2548368492411264
