experiment,arch,ctx,Ld,Lt,method,config,tau,L_per_tok,E_per_tok,latency_speedup,energy_ratio,alpha,tree_depth,tree_nodes,tree_layer_counts
eagle,kv_buffer,1024,32,96,vanilla,g12,2.4967348264959996,0.16820138768686696,11.79127115813294,1.7083134145312497,0.7407770269449785,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,2.8465794117399468,0.14752943858540127,10.342124034113485,1.9476837279626165,0.6497355366984784,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,3.301036996531,0.1272188899864129,8.918311845673331,2.2586322436780772,0.5602856931883298,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,3.904970943927765,0.1075435050690417,7.539025967644412,2.671855327235027,0.47363317894021856,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,4.725122093056001,0.08887691243363158,6.230458550993345,3.2330183290606156,0.3914234945504874,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,5.860630042895024,0.07165684566830427,5.023295641201363,4.00995444675769,0.31558446588586725,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,7.458134171671001,0.0563082203720485,3.9473247157435285,5.102997129543143,0.2479874670084282,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,9.733158334409895,0.043146761623930496,3.0246787669208515,6.659611894693816,0.19002298517049931,0.95,,,
eagle,kv_buffer,1024,32,96,eagle,tree_d5_n31,4.0,0.08228027933500748,5.104718699722163,3.4922181748840084,0.32069980335940185,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,1024,32,96,eagle,tree_d5_n31,5.0,0.06582422346800598,4.08377495977773,4.36527271860501,0.25655984268752147,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,1024,32,96,eagle,tree_d5_n31,6.0,0.05485351955667165,3.403145799814775,5.238327262326013,0.21379986890626787,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,1024,32,96,eagle,tree_d5_n31,7.0,0.04701730247714713,2.91698211412695,6.111381806047015,0.18325703049108674,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,1024,32,96,eagle,tree_d6_n63,4.0,0.10146764434494848,6.3625488152562015,2.8318454496825156,0.3997219580440968,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,1024,32,96,eagle,tree_d6_n63,5.0,0.08117411547595879,5.090039052204961,3.5398068121031443,0.31977756643527744,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,1024,32,96,eagle,tree_d6_n63,6.0,0.06764509622996566,4.241699210170801,4.247768174523773,0.26648130536273124,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,1024,32,96,eagle,tree_d6_n63,7.0,0.05798151105425627,3.635742180146401,4.9557295369444025,0.22841254745376963,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,1024,32,96,eagle,tree_d7_n127,4.0,0.24707210644686306,15.795862858757111,1.1629831107221469,0.9923622457337756,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,1024,32,96,eagle,tree_d7_n127,5.0,0.19765768515749044,12.636690287005688,1.4537288884026838,0.7938897965870204,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,1024,32,96,eagle,tree_d7_n127,6.0,0.16471473763124203,10.530575239171407,1.7444746660832204,0.6615748304891836,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,1024,32,96,eagle,tree_d7_n127,7.0,0.1411840608267789,9.026207347861206,2.035220443763757,0.5670641404193003,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,2048,32,96,baseline,ar,1.0,0.29133688821889336,16.132086367620303,1.0,1.0,,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.2,0.2522683644850806,13.95524047575694,1.1548688984984612,0.8650611060307336,0.2,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.25,0.24217762990567734,13.397030856726662,1.2029884359358973,0.8304586617895043,0.25,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.3,0.2328631056785359,12.881760439160251,1.2511079733733332,0.7985179440283694,0.3,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.35,0.2242385462089605,12.404658200672834,1.2992275108107691,0.7689432053606521,0.35,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.4,0.21623002670149766,11.961634693505948,1.3473470482482048,0.7414809480263431,0.4,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.45,0.20877381888420463,11.549164531660916,1.3954665856856407,0.7159126394737105,0.45,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.5,0.20181469158806445,11.16419238060555,1.4435861231230767,0.6920488848245868,0.5,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.5500000000000003,0.19530454024651395,10.804057142521499,1.4917056605605128,0.6697247272496001,0.55,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.5999999999999999,0.18920127336381046,10.466430356817705,1.5398251979979483,0.6487958295230503,0.6,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.65,0.18346790144369496,10.149265800550502,1.5879447354353844,0.6291353498405335,0.65,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.6999999999999997,0.178071786695351,9.850757982887252,1.63606427287282,0.6106313689628708,0.7,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.75,0.17298402136119811,9.569307754804758,1.684183810310256,0.5931847584210744,0.75,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.7999999999999998,0.1681789096567204,9.303493650504628,1.732303347747692,0.5767074040204891,0.8,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.8500000000000003,0.16363353372005224,9.052047876166661,1.7804228851851283,0.5611207174253405,0.85,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.9,0.15932738809584038,8.813836089951751,1.8285424226225635,0.5463543827562528,0.9,,,
eagle,kv_buffer,2048,32,96,vanilla,g1,1.9499999999999988,0.15524207045235736,8.587840292773507,1.8766619600599987,0.5323452960189133,0.95,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.24,0.2534477655769805,16.192941754980566,1.1494947984870068,1.0037723197095205,0.2,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.3125,0.2394477937641568,15.29847449613402,1.2167031637211263,0.9483258487160423,0.25,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.3900000000000001,0.22609728727730632,14.445501997248849,1.2885465886265643,0.8954515657840327,0.3,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.4725,0.2134296973279836,13.636161477878371,1.3650250732033207,0.8452819534395963,0.35,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.56,0.20145848033042038,12.871312677035833,1.446138617451396,0.7978703054101317,0.4,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.6524999999999999,0.19018168188529855,12.150830726884056,1.5318872213707893,0.7532088813554043,0.45,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.75,0.1795858453231176,11.473855872100515,1.6222708849615017,0.7112443865370317,0.5,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.8525,0.1696492465940382,10.839000149082807,1.7172896082235327,0.6718907835032688,0.55,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,1.96,0.16034450475278358,10.244514171518317,1.8169433911568817,0.6350396308366354,0.6,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.0725000000000002,0.15164064140673378,9.68841870985568,1.9212322337615502,0.6005682395366974,0.65,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.19,0.14350467092029948,9.16860629049128,2.030156136037536,0.5683459709770802,0.7,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.3125,0.13590280186614306,8.682917957265255,2.1437150979848414,0.5382389952172132,0.75,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.44,0.12880132348994092,8.229199908268813,2.261909119603465,0.5101138018195924,0.8,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.5725000000000002,0.12216724171640653,7.805344130680622,2.3847382008934077,0.4838397187326746,0.85,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.7099999999999995,0.11596871930459626,7.409316522574135,2.512202341854668,0.4592906555128434,0.9,,,
eagle,kv_buffer,2048,32,96,vanilla,g2,2.8524999999999996,0.11017536522890653,7.039175381656759,2.644301542487247,0.436346249409222,0.95,,,
